"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-WDR91|WDR91",1529.33483305414,0.351069796452983,0.20525720087499,1.71038967186734,0.087193839605568,0.441774249412097
"gene-LOC119865486|LOC119865486",3.93532143842561,1.40918719665782,0.823872036800449,1.71044426041024,0.0871837523825797,0.441774249412097
"gene-APLF|APLF",1044.93117760675,-0.282613536560811,0.165266912702957,-1.71004305664478,0.0872579113810401,0.441864248306656
"gene-DIDO1|DIDO1",2590.94065820591,0.347644622136897,0.203282164462868,1.71015801142947,0.0872366577956652,0.441864248306656
"gene-ACTA2|ACTA2",164.626453907943,1.11845076574954,0.654074654676198,1.70997417153128,0.0872706493092077,0.441864248306656
"gene-ICE1|ICE1",1052.20713312073,0.483172166606623,0.282683951355559,1.70923097788063,0.087408172815052,0.442460762051391
"gene-LOC119873311|LOC119873311",220.433059700468,0.804698640432863,0.470873204813596,1.70894973892477,0.0874602599720596,0.442624624971312
"gene-EXOC3L4|EXOC3L4",42.1311186920739,1.03492142267631,0.605655305696129,1.70876307520626,0.0874948450474308,0.442699858308502
"gene-PSMC4|PSMC4",783.048995880088,-0.190145157092756,0.111327079470158,-1.70798657431524,0.0876388336596573,0.442987107633791
"gene-LOC111096848|LOC111096848",22.0562502082486,1.14814469684301,0.672270320881935,1.70786164609616,0.0876620172702847,0.442987107633791
"gene-STYX|STYX",515.223915501383,-0.469751875693729,0.275143770047736,-1.70729606420756,0.0877670372895971,0.442987107633791
"gene-LOC119873319|LOC119873319",42.3673211409701,0.571510456627166,0.33473300491841,1.70736213110048,0.0877547644325259,0.442987107633791
"gene-LOC111090062|LOC111090062",206.981952090198,0.542546590590069,0.317782835584255,1.70728727243112,0.0877686705904276,0.442987107633791
"gene-RFX5|RFX5",1231.82104652334,-0.300743451329264,0.176133325142571,-1.70747614675319,0.0877335876729519,0.442987107633791
"gene-LOC102155220|LOC102155220",38.6852784686318,-0.835419414157231,0.489286584430312,-1.70742350340533,0.0877433649016452,0.442987107633791
"gene-LOC119865612|LOC119865612",23.0053979411776,1.33010644796172,0.778608744713191,1.70831172523201,0.0875785168199213,0.442987107633791
"gene-ITM2C|ITM2C",1869.93975543716,-0.314189053649325,0.184001354524008,-1.70753663451065,0.0877223546198829,0.442987107633791
"gene-KLHL6|KLHL6",1189.68241358848,0.258327299623616,0.151277495247476,1.70763866232064,0.0877034098805969,0.442987107633791
"gene-PSMD2|PSMD2",2646.56049116667,-0.244559833689031,0.143168021698592,-1.70820152983532,0.0875989547689468,0.442987107633791
"gene-LOC119879832|LOC119879832",7.21653624443622,-1.60703620728653,0.941568292828084,-1.70676542479957,0.0878656612657626,0.443376960084596
"gene-LOC608379|LOC608379",5073.39690033268,-0.756508880886713,0.443488506753812,-1.70581394865023,0.088042725237938,0.444070811411303
"gene-SLC6A20|SLC6A20",33.8822497355095,0.824196773806058,0.483151378154475,1.70587689712135,0.0880310020258295,0.444070811411303
"gene-RECQL5|RECQL5",280.13234857407,-0.305610497469177,0.17918198592416,-1.70558717659558,0.0880849685816118,0.44418408460404
"gene-EFEMP1|EFEMP1",2.45751392850713,-3.35541480970648,1.96777012880298,-1.70518637344476,0.0881596705950157,0.444261415231897
"gene-TDG|TDG",1631.12956990024,-0.310557516224614,0.182122935401508,-1.70520816359542,0.0881556080166062,0.444261415231897
"gene-HTR2A|HTR2A",77.3435937172957,0.450334099829567,0.264089316698109,1.7052340680042,0.0881507785680147,0.444261415231897
"gene-LOC111096344|LOC111096344",235.393562300719,0.666262659085622,0.390777884646158,1.70496511001105,0.088200931729701,0.444369595451478
"gene-CCDC8|CCDC8",1.82996986403266,-2.57322555149556,1.51000494494342,-1.70411730114698,0.0883591750037265,0.444636083232808
"gene-VPS4A|VPS4A",1338.18064891416,-0.330299660658943,0.193807734692137,-1.70426459595961,0.0883316660549707,0.444636083232808
"gene-LOC119864977|LOC119864977",168.843797119099,0.514045860603026,0.301680887630338,1.70393910148165,0.0883924650097114,0.444636083232808
"gene-LOC106557622|LOC106557622",2.30768890001944,-1.38426161517867,0.81228242605581,-1.70416294970238,0.0883506488885644,0.444636083232808
"gene-LOC119870304|LOC119870304",1028.72109843571,-0.853308278442239,0.500685846036082,-1.70427881115047,0.0883290115749169,0.444636083232808
"gene-PRDM8|PRDM8",121.749817062961,-0.753667274086613,0.442165343576825,-1.70449196219212,0.0882892164303936,0.444636083232808
"gene-TASL|TASL",701.293020435736,-0.358482085088116,0.210384010956242,-1.70394168006749,0.0883919832243912,0.444636083232808
"gene-URB2|URB2",803.38646149776,0.29402742323855,0.172596593221233,1.70355287871568,0.0884646511292112,0.44478262528171
"gene-HENMT1|HENMT1",249.516508293951,0.490263276890596,0.287782571330164,1.70358918757499,0.0884578628784761,0.44478262528171
"gene-RPS6KA5|RPS6KA5",687.975796433581,0.200999758594589,0.118001971919988,1.70335931954491,0.0885008457520444,0.44478262528171
"gene-MED1|MED1",2313.34432579546,-0.256580742385111,0.150630664505602,-1.70337655501459,0.088497622319067,0.44478262528171
"gene-LOC119866623|LOC119866623",8.67288970311321,1.32193485875132,0.776163451139146,1.70316555979435,0.0885370898362474,0.444865189530831
"gene-CRTAC1|CRTAC1",1.95540667775288,-3.7797015776259,2.21943667838195,-1.70300041197005,0.0885679913075824,0.444920878240149
"gene-DLST|DLST",1199.52100370735,-0.232859586139236,0.136753924771306,-1.70276346019793,0.0886123434863827,0.445044096480826
"gene-MS4A7|MS4A7",80.3529351268416,-1.02939141173554,0.604763319306743,-1.70213929792496,0.0887292586666061,0.445531616431516
"gene-TRIM25|TRIM25",2434.28261465371,0.253379170760838,0.148882854482778,1.70186937670614,0.088779857544763,0.445686002209287
"gene-ZC2HC1B|ZC2HC1B",66.4907010817633,0.591192646063129,0.347440020275837,1.70156749816493,0.0888364746181386,0.445770866154942
"gene-GATAD2B|GATAD2B",1363.74905467165,0.704739944871031,0.414153348240726,1.70164009989218,0.0888228555672081,0.445770866154942
"gene-CYC1|CYC1",1551.76090477348,-0.423393301876477,0.248852705335077,-1.70138114956951,0.0888714386650095,0.445846658777534
"gene-LOC111094445|LOC111094445",8.1707734961332,1.95511537695499,1.14939354062253,1.70099735891683,0.0889434831264345,0.44610839950591
"gene-LOC100687115|LOC100687115",7.07811415493781,1.41338237075478,0.831197519804939,1.70041697319606,0.0890525214224268,0.446162655259312
"gene-WDR83|WDR83",237.43124612905,-0.293514583301389,0.172573417684966,-1.70080993491826,0.0889786831046728,0.446162655259312
"gene-PANK2|PANK2",1538.42663254282,0.310945743769759,0.182842042178172,1.70062497697743,0.0890134309362689,0.446162655259312
"gene-PXMP2|PXMP2",44.5020443339633,0.665339180944687,0.391281420555861,1.70041087051743,0.0890536685174601,0.446162655259312
"gene-LOC106557828|LOC106557828",529.267839226603,0.450445756104324,0.2648771388345,1.70058374266029,0.0890211790692056,0.446162655259312
"gene-LOC609298|LOC609298",42.9096822788365,-1.37074838465072,0.806596932120385,-1.69942176825207,0.0892397433106844,0.446959409126478
"gene-ZNF214|ZNF214",31.2802876979395,-1.14840609025283,0.675789824855639,-1.6993539233861,0.0892525180897105,0.446959409126478
"gene-LOC102152386|LOC102152386",40.9544682829426,1.37393950266544,0.808656215404907,1.69904030475731,0.0893115897287647,0.446988363893258
"gene-CBX3|CBX3",3322.84433585748,-0.272080542371861,0.160141002296546,-1.6990061162976,0.0893180311993387,0.446988363893258
"gene-PLIN4|PLIN4",17.1797445931,1.26913759322453,0.746911399960005,1.6991809112734,0.0892851018945069,0.446988363893258
"gene-LOC478072|LOC478072",15.1050332132104,-1.24040797941323,0.730215160551735,-1.69868834067483,0.0893779214209987,0.447188396679612
"gene-LOC111098482|LOC111098482",18.2583513439295,1.11430559326962,0.656075457123793,1.69844121003199,0.0894245197470725,0.447321851230343
"gene-SLC22A4|SLC22A4",863.881756720607,0.801792127691102,0.472155295073017,1.6981534170174,0.0894788099232864,0.447394049616432
"gene-MGRH|MGRH",2.61976613671725,3.74361955985238,2.20440603571963,1.69824410711626,0.0894616989953868,0.447394049616432
"gene-LOC111092516|LOC111092516",350.520156987636,0.474398331699273,0.27946333119148,1.69753337468889,0.0895958668449674,0.447879583760748
"gene-LOC106559084|LOC106559084",1.98651783794602,-4.28300917236563,2.52331954675811,-1.6973709009104,0.08962656042137,0.447911718456831
"gene-CCR2|CCR2",5743.56427690582,-0.430693916051002,0.253754153908564,-1.69728814057639,0.0896421982639885,0.447911718456831
"gene-LOC119881479|LOC119881479",45.8020462977262,-1.02196508103166,0.602284367325668,-1.69681488757463,0.089731663209395,0.447989393898862
"gene-C10H2orf49|C10H2orf49",787.058629517832,-0.311874745325391,0.183803479148292,-1.69678368859259,0.0897375636687387,0.447989393898862
"gene-LOC100684280|LOC100684280",36.4555486998603,-0.966220580293713,0.569428319419109,-1.69682565362991,0.089729627168291,0.447989393898862
"gene-ZNF692|ZNF692",582.533593175634,-0.231103630074315,0.136183649325347,-1.69699983235286,0.0896966922270998,0.447989393898862
"gene-SZRD1|SZRD1",2803.8835501056,0.307374729808242,0.181190385533695,1.69641854286513,0.0898066445155812,0.448234586343885
"gene-LOC111097774|LOC111097774",23.1701380017465,-1.62617069976311,0.958817800932068,-1.69601638411626,0.0898827772807733,0.448514858847157
"gene-LOC102155960|LOC102155960",276.806777425214,0.301066073354079,0.17760719192065,1.6951232103742,0.0900520500381601,0.448563564250824
"gene-PDSS1|PDSS1",548.790687217487,0.496441704003757,0.292833457339385,1.6953039058935,0.0900177842458774,0.448563564250824
"gene-EXD2|EXD2",443.08378352365,0.330307167703281,0.194959690824895,1.69423313252968,0.0902209912138345,0.448563564250824
"gene-LOC119881474|LOC119881474",34.0714062826833,1.29805518912538,0.766235172610499,1.69406891712242,0.0902521879608451,0.448563564250824
"gene-LOC119873892|LOC119873892",51.0937650315985,0.871421426105967,0.51429571753583,1.6943975934337,0.0901897565264864,0.448563564250824
"gene-NAPRT|NAPRT",1100.81833675814,0.393878453834869,0.232452726481321,1.69444540314531,0.090180678059618,0.448563564250824
"gene-LOC119869707|LOC119869707",6.26614664211166,1.7805460498343,1.05101962429609,1.69411303906604,0.0902438050620501,0.448563564250824
"gene-RBM8A|RBM8A",963.154766682537,-0.334537887090236,0.197382515858104,-1.69487092428557,0.0900999093086174,0.448563564250824
"gene-SNX32|SNX32",205.204737868872,0.585714052385748,0.345516709285116,1.69518300170665,0.0900407104800591,0.448563564250824
"gene-MIR23A|MIR23A",21.3404665156445,0.501451268965325,0.295887597157735,1.69473568267887,0.0901255733896254,0.448563564250824
"gene-CRNKL1|CRNKL1",1982.50997103505,-0.225189463038009,0.132876440229939,-1.69472829531199,0.0901269754204214,0.448563564250824
"gene-LOC100684640|LOC100684640",4.67318315146049,-1.2054834316943,0.710993466215878,-1.69549157478232,0.0899822071846889,0.448563564250824
"gene-CTSZ|CTSZ",2277.87943605364,-0.389599511834435,0.229859305867743,-1.69494774363672,0.0900853343280475,0.448563564250824
"gene-GP1BB|GP1BB",300.096613846803,0.89417019239156,0.527355773566251,1.69557296461309,0.0899667813428407,0.448563564250824
"gene-UBE2V2|UBE2V2",640.034888467039,-0.414725285169718,0.244733520808245,-1.69459943125105,0.0901514350479272,0.448563564250824
"gene-C30H15orf62|C30H15orf62",93.070576449984,0.590197900199692,0.348057867533402,1.69568900821658,0.0899447912409085,0.448563564250824
"gene-LOC119867915|LOC119867915",41.340214283541,0.530334984850346,0.313027606952724,1.69421154259548,0.0902250922562121,0.448563564250824
"gene-KIAA2012|KIAA2012",74.4703088720171,0.36105831152281,0.212919731703077,1.69574848058853,0.0899335229858514,0.448563564250824
"gene-MARCHF6|MARCHF6",3956.10183385351,0.254253707694017,0.150131482295872,1.69354024756077,0.0903526806798396,0.448963630204161
"gene-EID1|EID1",2856.14068466234,-0.465034031074461,0.274610457963401,-1.69343161408819,0.0903733415365163,0.448966921331
"gene-LOC111091377|LOC111091377",47.7644380952834,0.810412824407781,0.478779472523428,1.69266409885216,0.0905194225714885,0.449317227776117
"gene-NME1|NME1",419.936938515565,0.465662973064542,0.275161610698743,1.69232536429061,0.0905839542500982,0.449317227776117
"gene-CYP2D15|CYP2D15",48.0064249070609,-1.52652922093218,0.902011298752829,-1.69236152922125,0.0905770627735933,0.449317227776117
"gene-KLHL29|KLHL29",30.3491837307878,1.03717154287903,0.612780236658809,1.69256689565287,0.090537936783662,0.449317227776117
"gene-ANXA9|ANXA9",115.184700634745,-0.564714116635511,0.333676145107661,-1.69240182408996,0.0905693848057273,0.449317227776117
"gene-MIR8858|MIR8858",628.383123573808,0.758425078044801,0.44801354783384,1.69286192730512,0.0904817517587325,0.449317227776117
"gene-LOC106558377|LOC106558377",28.0527538713216,-0.912337202448209,0.539059459900354,-1.69246116674561,0.0905580783390855,0.449317227776117
"gene-KLF2|KLF2",6401.89354620748,-0.479323450955341,0.283279480947165,-1.6920514304555,0.0906361679268136,0.449476909643686
"gene-DTWD1|DTWD1",170.59436950784,-0.556269192321389,0.328827484560253,-1.69167487038165,0.0907079823827321,0.449733702405551
"gene-LOC106559258|LOC106559258",9.56160632578938,1.42139374482544,0.840320950231899,1.69148912023815,0.0907434239831314,0.449810083555156
"gene-LOC111092761|LOC111092761",94.9699550025294,-0.954406421090495,0.564289598779238,-1.69134150825253,0.0907715966677693,0.449850407327024
"gene-LOC102153014|LOC102153014",140.114988730687,0.526272946576263,0.311299351386112,1.69056872182016,0.0909192027057983,0.450184406869248
"gene-PAICS|PAICS",584.179698929231,0.274965947890284,0.162644569383543,1.69059409073701,0.0909143540545142,0.450184406869248
"gene-BCL2L13|BCL2L13",1592.7695741264,0.359840446128806,0.212828447600507,1.69075351620404,0.0908838885142911,0.450184406869248
"gene-LOC100685410|LOC100685410",2.79610893066014,-1.4292922497739,0.845379116451781,-1.69071156592194,0.0908919042417365,0.450184406869248
"gene-PTPA|PTPA",1352.47226820212,0.798741269733391,0.472523830885447,1.69037245854173,0.0909567206847708,0.450270866454929
"gene-SERPINB2|SERPINB2",62.4988754335852,-0.889658897443577,0.526440428489293,-1.68995170070163,0.0910371953325077,0.450560893101522
"gene-SPTLC1|SPTLC1",768.503085253018,-0.246042846840514,0.145636004032008,-1.68943695259888,0.0911357245244549,0.450560893101522
"gene-MTPAP|MTPAP",945.520179392932,0.477981702658933,0.282923429447248,1.68943838830447,0.091135449593351,0.450560893101522
"gene-LOC119874885|LOC119874885",11.9292636854299,1.79141550645975,1.06028685410187,1.68955740564868,0.091112660631061,0.450560893101522
"gene-LOC102154072|LOC102154072",6.17161267470902,1.48536873169395,0.879207326689056,1.68944080264617,0.091134987259379,0.450560893101522
"gene-LOC102153581|LOC102153581",5.22469554122392,-1.62237924045261,0.960135951170387,-1.68973908171542,0.0910778828640225,0.450560893101522
"gene-LOC491385|LOC491385",80.7966370209871,0.496415958136902,0.294002399281021,1.68847587417953,0.0913199163680986,0.450903143842455
"gene-EPG5|EPG5",3580.37959571081,0.494950107560004,0.293330461559019,1.68734643149368,0.0915367577890548,0.450903143842455
"gene-TRAF2|TRAF2",494.859591492566,0.30524491690615,0.180834409039866,1.68798028277272,0.0914150139416445,0.450903143842455
"gene-TXN2|TXN2",2480.10319190506,-0.714336109049459,0.423334791758359,-1.68740231834572,0.0915260183629257,0.450903143842455
"gene-LOC100687713|LOC100687713",102.275974057061,-1.162558034878,0.688505456075787,-1.68852406995309,0.0913106724678503,0.450903143842455
"gene-TNF|TNF",81.823570222243,-0.698898273007277,0.414211941071577,-1.68729629377465,0.0915463933021786,0.450903143842455
"gene-AGO1|AGO1",846.657186485653,0.294108149840265,0.174221738689355,1.68812544320128,0.091387151295344,0.450903143842455
"gene-LOC119869546|LOC119869546",5.6382330727905,1.41751118370722,0.839779196687373,1.68795701215128,0.0914194812284804,0.450903143842455
"gene-NEIL3|NEIL3",80.3752693845993,0.801882263084922,0.475219166162826,1.68739461743462,0.0915274981385914,0.450903143842455
"gene-LOC474739|LOC474739",525.780683944617,-0.739564207736715,0.438247648228648,-1.68754860573915,0.0914979120259388,0.450903143842455
"gene-LOC106559892|LOC106559892",28.5650328923538,0.639960228046157,0.379249757292831,1.68743740962245,0.0915192756097671,0.450903143842455
"gene-ACOXL|ACOXL",517.639857783553,0.564184174750229,0.334302464193764,1.68764587515342,0.0914792274004318,0.450903143842455
"gene-CLYBL|CLYBL",226.019060271313,-0.359441546955451,0.213014303817821,-1.68740568362424,0.0915253717107703,0.450903143842455
"gene-USP5|USP5",1025.59869235682,-0.237805121445482,0.14089571829559,-1.68780942616427,0.0914478175587656,0.450903143842455
"gene-LOC119870343|LOC119870343",23.8852286951463,1.17410504534392,0.695711142663839,1.68763294612235,0.0914817107803697,0.450903143842455
"gene-LOC119867246|LOC119867246",12.0381808123585,1.08921249574944,0.645234197718166,1.68808860348906,0.0913942218037388,0.450903143842455
"gene-LOC100687594|LOC100687594",182.852578689845,0.638894901224612,0.378295106542341,1.68887963437905,0.091242498816695,0.450903143842455
"gene-LOC102151290|LOC102151290",149.874006548203,0.546941653788922,0.324186377919732,1.68712102371045,0.0915800832709014,0.450970140257016
"gene-LAIR1|LAIR1",145.448044077143,-0.803326879777176,0.476420098311034,-1.68617336385485,0.0917624126768612,0.451133339406677
"gene-ACHE|ACHE",7.44218090024436,2.15296941029432,1.27654718515315,1.68655685848073,0.091688593346825,0.451133339406677
"gene-DOC2B|DOC2B",91.2128644296229,0.607937319834037,0.360514431891075,1.6863050853335,0.0917370520722472,0.451133339406677
"gene-CAMSAP1|CAMSAP1",973.713184022534,0.607155438572272,0.360091726963379,1.68611326811743,0.0917739849029084,0.451133339406677
"gene-KCNS1|KCNS1",27.1598023855981,1.01818299935792,0.603783165984151,1.68633883274686,0.0917305555204337,0.451133339406677
"gene-CPOX|CPOX",2162.32046727915,0.456865608017537,0.270954874378195,1.6861317186708,0.0917704318810148,0.451133339406677
"gene-LOC102154725|LOC102154725",46.7208459548754,-0.601837784791064,0.356932645879263,-1.68613824411747,0.0917691753026223,0.451133339406677
"gene-MCTS1|MCTS1",1017.78588294519,-0.281397289773914,0.166833930489536,-1.68669100433118,0.0916627827238602,0.451133339406677
"gene-DDX1|DDX1",1679.73527532129,-0.27110571675906,0.160850091829399,-1.68545577858048,0.0919006697902949,0.45150102499596
"gene-PLEKHB2|PLEKHB2",4506.42454881983,-0.258684128032072,0.153512694126939,-1.68509926493875,0.091969421458377,0.45150102499596
"gene-LOC119870095|LOC119870095",134.813796095702,0.713426048814191,0.423282492989177,1.68546079894789,0.0918997019353511,0.45150102499596
"gene-LOC119864687|LOC119864687",188.671835970869,0.505964726668618,0.300244121191572,1.68517779685613,0.0919542734684266,0.45150102499596
"gene-LOC119864716|LOC119864716",142.824685477997,-0.668487216361178,0.396704984777213,-1.68509910894262,0.091969451550402,0.45150102499596
"gene-USF1|USF1",3096.94418094111,-0.230763248612358,0.136936644404277,-1.68518258656228,0.091953349648794,0.45150102499596
"gene-ZDHHC4|ZDHHC4",239.709190938573,-0.353919572337818,0.210045015215008,-1.68497010974308,0.0919943385118716,0.45152446427449
"gene-COP1|COP1",2357.38242741507,0.216604177563277,0.128570096430323,1.68471661433857,0.0920432594638076,0.451665830592892
"gene-LOC610150|LOC610150",30.9979161348545,-1.34514715787032,0.798574730279242,-1.68443491493897,0.0920976478935981,0.451833958743723
"gene-LOC111097804|LOC111097804",52.0486774220086,0.73231307158011,0.434827503955344,1.68414616122194,0.0921534251101219,0.452008825370818
"gene-LOC119873061|LOC119873061",9.7612042755477,1.01545265400659,0.602989881923257,1.68402934186519,0.0921759982715504,0.45202078663091
"gene-PSMC6|PSMC6",1677.9175008438,-0.294574588571147,0.174957023420502,-1.68369684630007,0.092240271148254,0.452051510058605
"gene-LOC102156086|LOC102156086",41.6323199129134,-0.647055819444604,0.384309438458714,-1.68368443418835,0.0922426711616246,0.452051510058605
"gene-LOC111091229|LOC111091229",85.174453095572,0.638891890215421,0.379416024407709,1.68388220084476,0.0922044368488398,0.452051510058605
"gene-CEACAM28|CEACAM28",15331.348320016,-0.399554435807516,0.237369850084546,-1.68325689073487,0.0923253718441001,0.452062071515823
"gene-LOC111097089|LOC111097089",16.1655985424913,1.13719299925783,0.675555341589462,1.68334543337665,0.0923082399562952,0.452062071515823
"gene-LOC111097673|LOC111097673",12.3214912169364,2.06885718514124,1.22903675900965,1.68331595452712,0.092313943459458,0.452062071515823
"gene-LOC102153419|LOC102153419",203.207030807497,0.45177765883736,0.268386667501234,1.68330887314021,0.0923153135928279,0.452062071515823
"gene-LOC119865386|LOC119865386",8.76589303312179,1.59035643114665,0.945053362747553,1.68282183190483,0.0924095873600627,0.452277138921606
"gene-LOC102153262|LOC102153262",112.575472814493,-1.22215513745974,0.726235468091377,-1.68286346668208,0.09240152533506,0.452277138921606
"gene-LOC479004|LOC479004",280.366056601529,-0.969050231505792,0.576006153069056,-1.68236090247046,0.0924988780092094,0.452418259543954
"gene-TMEM53|TMEM53",562.412576809196,-0.541598620193305,0.321889980662067,-1.68255818052907,0.0924606530840262,0.452418259543954
"gene-OR4D6|OR4D6",2.94004270073591,2.38135166774323,1.41544803880766,1.68240133332568,0.0924910430256986,0.452418259543954
"gene-LOC612875|LOC612875",29.7098305962495,-1.20632035630814,0.717270099548447,-1.68182161373737,0.0926034362536926,0.452732391963283
"gene-TMC8|TMC8",1607.0763138825,0.452609399242046,0.269108785500444,1.68188265723231,0.0925915962731441,0.452732391963283
"gene-RSRP1|RSRP1",3662.93096106865,0.406489878175029,0.241763721873123,1.68135183817345,0.0926945944814152,0.452911161345935
"gene-LOC111096929|LOC111096929",51.4649875650354,-0.88206471047059,0.52456551753998,-1.68151485558401,0.0926629533909294,0.452911161345935
"gene-LOC111090297|LOC111090297",6.26830981385682,1.97512435514772,1.17474534375207,1.6813212886116,0.0927005250059942,0.452911161345935
"gene-LMF1|LMF1",613.904038392073,0.713381346698504,0.424382290794817,1.68098754866144,0.0927653331104037,0.453129183709435
"gene-LOC100682577|LOC100682577",12.7158367702944,1.0846081991392,0.645676578349682,1.67980105753783,0.0929960293446939,0.453423303059815
"gene-MSH3|MSH3",507.965747299267,0.307729515667021,0.183189161016634,1.67984565221672,0.0929873502264367,0.453423303059815
"gene-AFAP1|AFAP1",158.305097300463,0.615666750334238,0.366524361331416,1.67974305472575,0.0930073189572582,0.453423303059815
"gene-MLX|MLX",584.108684958814,-0.300902505120093,0.17913211923754,-1.67977974246527,0.09300017796245,0.453423303059815
"gene-PIM1|PIM1",6702.96590349409,-0.52704534207329,0.313718238074555,-1.67999586287374,0.0929581206683006,0.453423303059815
"gene-LOC102156154|LOC102156154",166.47301857033,0.568083969072197,0.338166682418893,1.67989337390873,0.092978063241872,0.453423303059815
"gene-LOC102151208|LOC102151208",39.4642158990184,0.745635145103819,0.443748208560347,1.68031133584265,0.0928967566527416,0.453423303059815
"gene-LOC119865975|LOC119865975",251.729087077014,0.554038146518332,0.329686991123823,1.68049744586448,0.0928605708372187,0.453423303059815
"gene-LOC100855446|LOC100855446",10.4954063520578,-1.20786622167315,0.718836611198411,-1.68030704454445,0.0928975911535703,0.453423303059815
"gene-LOC119871215|LOC119871215",196.94303839326,0.63344672286349,0.377303014414305,1.67888063085529,0.0931753101325459,0.45373223211711
"gene-LOC119871483|LOC119871483",50.9149750334392,0.971713819497175,0.578940037119181,1.6784360334318,0.0932620081460026,0.45373223211711
"gene-OXCT1|OXCT1",1344.85202107374,-0.401687142874574,0.239390219464098,-1.67795970852024,0.0933549649420082,0.45373223211711
"gene-SNAI3|SNAI3",12.6623992924396,2.21295774689618,1.31868010632976,1.67816116757493,0.0933156402981792,0.45373223211711
"gene-LOC479795|LOC479795",4672.65108647157,-0.324117028982367,0.193154165693677,-1.67802246365416,0.0933427137652377,0.45373223211711
"gene-TNNI3K|TNNI3K",4.29185872307825,2.52750992108863,1.50626283947669,1.6780005818684,0.0933469854226409,0.45373223211711
"gene-LOC119879847|LOC119879847",2.06562068436807,-1.23651391287488,0.736829637027417,-1.67815442096402,0.093316957016009,0.45373223211711
"gene-PRPH2|PRPH2",16.739164894879,1.14735623399485,0.683515543550601,1.67861030348304,0.0932280171811099,0.45373223211711
"gene-LOC100683388|LOC100683388",31.1487143592003,0.937430052093376,0.558684515387239,1.67792381258968,0.093361973193964,0.45373223211711
"gene-NUP210|NUP210",6133.75052841978,0.663180856727623,0.395253283971915,1.67786298968422,0.0933738491038329,0.45373223211711
"gene-TOP2B|TOP2B",10436.3112805466,-0.295822523328595,0.176245026421949,-1.678473028909,0.0932547914335641,0.45373223211711
"gene-LOC119867337|LOC119867337",8.37854971808311,2.66862603433809,1.59042713013174,1.67793040232974,0.0933606865942453,0.45373223211711
"gene-ABT1|ABT1",1072.90703478368,-0.409519770775758,0.244040325409293,-1.67808238285591,0.0933310174284557,0.45373223211711
"gene-LOC102151851|LOC102151851",2172.08855514944,-1.68382544238674,1.00342236874813,-1.6780824255368,0.093331009097488,0.45373223211711
"gene-LOC119868696|LOC119868696",22.1132972228911,0.967905315909702,0.576841214007718,1.677940640172,0.0933586877568271,0.45373223211711
"gene-ATP10A|ATP10A",610.755119945438,0.507678439602275,0.302652652585415,1.67742934107936,0.0934585558184133,0.45380521188407
"gene-STKLD1|STKLD1",109.210446632589,0.682839799616997,0.407089018929987,1.67737219100581,0.0934697238196854,0.45380521188407
"gene-COMMD9|COMMD9",189.490889850326,-0.468938885773256,0.279549228740331,-1.6774823092388,0.0934482059832578,0.45380521188407
"gene-SRC|SRC",219.424676461874,0.781934884451019,0.466096867495671,1.67762312725322,0.0934206949958634,0.45380521188407
"gene-PCNX3|PCNX3",1382.92106392183,0.562525548746741,0.335395932755839,1.67719848038899,0.0935036761127434,0.453871898104019
"gene-TMSB4X|TMSB4X",70887.5688394281,-0.533011125789527,0.317855780182746,-1.67689612403173,0.0935627962229053,0.454060695029015
"gene-LOC106558650|LOC106558650",580.830740624341,0.444596125028939,0.265319229320564,1.6757026098993,0.0937964583703729,0.454065144380398
"gene-DOCK2|DOCK2",12198.7837069345,0.354064627129604,0.211321629623749,1.67547745945364,0.0938405899887307,0.454065144380398
"gene-UBN1|UBN1",5469.11709125468,0.618249353496633,0.368769746688404,1.67651863811656,0.0936366485924523,0.454065144380398
"gene-SNAPIN|SNAPIN",326.830671819935,-0.254675348827121,0.152022936994151,-1.67524291967152,0.0938865797131439,0.454065144380398
"gene-MIEN1|MIEN1",562.986515249146,-0.231513643066619,0.138129132493213,-1.67606672747325,0.0937251231081269,0.454065144380398
"gene-SEZ6|SEZ6",30.9916975178967,1.31897753328795,0.786752098683278,1.67648428964526,0.0936433709410179,0.454065144380398
"gene-TOMM22|TOMM22",657.600086630417,-0.335365018069272,0.200202807960804,-1.6751264454539,0.0939094252717912,0.454065144380398
"gene-GALT|GALT",122.482086771179,-0.473143698965421,0.28223420608002,-1.67642223647149,0.0936555163657665,0.454065144380398
"gene-LOC106559673|LOC106559673",11.0061643030219,-0.908861540255857,0.54258372047163,-1.67506231013685,0.0939220068442549,0.454065144380398
"gene-BRMS1|BRMS1",286.996916430984,-0.478298049435622,0.285545463438391,-1.67503291306471,0.0939277741871968,0.454065144380398
"gene-CALR|CALR",5618.38729689769,-0.429673712929918,0.256488424006259,-1.67521678451825,0.0938917055427964,0.454065144380398
"gene-LOC100687966|LOC100687966",6.8009253203231,1.20374059675304,0.718023964847847,1.67646298129912,0.0936475413977405,0.454065144380398
"gene-LOC119865377|LOC119865377",37.7895421962427,0.990557013635321,0.591060217427329,1.67589863846167,0.0937580484734294,0.454065144380398
"gene-NAPB|NAPB",995.107996539581,0.250560973581786,0.149489585013646,1.67610990129455,0.0937166676940787,0.454065144380398
"gene-DHH|DHH",185.999454442991,0.635596879656856,0.379149942406176,1.67637340420839,0.093665075001823,0.454065144380398
